Collection Year,Collection Agency,Collection Name,OBS Gear Code,FMP Area,Reporting Area,ADFG Region,ADFG Statistical Area,Agency Species Code Type,Species Code,Species Group Code,Species Group Name,Number Animals,Weight,Record Count,Contact,Date Received from AKR
2017,NMFS,Gulf of Alaska Bottom Trawl Survey,1,GOA,650,,,AKR,172,DUSK,GOA Dusky Rockfish,41,45.744,1,"Jeff Napp,  NMFS, jeff.napp@noaa.gov",10/31/2022 6:00
2018,ADFG,Large-Mesh Trawl Survey,1,GOA,610,Westward,605507,AKR,172,DUSK,GOA Dusky Rockfish,11,7.66,1,"Mike Byerly, ADFG, mike.byerly@alaska.gov",10/31/2022 6:00
2018,ADFG,Large-Mesh Trawl Survey,1,GOA,610,Westward,625401,AKR,172,DUSK,GOA Dusky Rockfish,1,0.85,1,"Mike Byerly, ADFG, mike.byerly@alaska.gov",10/31/2022 6:00
2018,ADFG,Large-Mesh Trawl Survey,1,GOA,610,Westward,625402,AKR,172,DUSK,GOA Dusky Rockfish,1,1.02,1,"Mike Byerly, ADFG, mike.byerly@alaska.gov",10/31/2022 6:00
2018,ADFG,Large-Mesh Trawl Survey,1,GOA,610,Westward,625432,AKR,172,DUSK,GOA Dusky Rockfish,1,0.85,1,"Mike Byerly, ADFG, mike.byerly@alaska.gov",10/31/2022 6:00
2018,ADFG,Large-Mesh Trawl Survey,1,GOA,620,Westward,545632,AKR,172,DUSK,GOA Dusky Rockfish,1,0.81,1,"Mike Byerly, ADFG, mike.byerly@alaska.gov",10/31/2022 6:00
2018,ADFG,Large-Mesh Trawl Survey,1,GOA,620,Westward,585532,AKR,172,DUSK,GOA Dusky Rockfish,18,18.81,1,"Mike Byerly, ADFG, mike.byerly@alaska.gov",10/31/2022 6:00
2018,ADFG,Large-Mesh Trawl Survey,1,GOA,620,Westward,585603,AKR,172,DUSK,GOA Dusky Rockfish,1,0.54,1,"Mike Byerly, ADFG, mike.byerly@alaska.gov",10/31/2022 6:00
2018,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Southcentral,515932,AKR,172,DUSK,GOA Dusky Rockfish,1,0.28,1,"Mike Byerly, ADFG, mike.byerly@alaska.gov",10/31/2022 6:00
2018,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Southcentral,515935,AKR,172,DUSK,GOA Dusky Rockfish,28,18.07,1,"Mike Byerly, ADFG, mike.byerly@alaska.gov",10/31/2022 6:00
2018,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Southcentral,515936,AKR,172,DUSK,GOA Dusky Rockfish,14,7.3,1,"Mike Byerly, ADFG, mike.byerly@alaska.gov",10/31/2022 6:00
2018,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,515730,AKR,172,DUSK,GOA Dusky Rockfish,1,1.64,1,"Mike Byerly, ADFG, mike.byerly@alaska.gov",10/31/2022 6:00
2018,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,515802,AKR,172,DUSK,GOA Dusky Rockfish,5,5.13,1,"Mike Byerly, ADFG, mike.byerly@alaska.gov",10/31/2022 6:00
2018,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525630,AKR,172,DUSK,GOA Dusky Rockfish,4,5.25,1,"Mike Byerly, ADFG, mike.byerly@alaska.gov",10/31/2022 6:00
2018,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525702,AKR,172,DUSK,GOA Dusky Rockfish,1,2.02,1,"Mike Byerly, ADFG, mike.byerly@alaska.gov",10/31/2022 6:00
2018,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525731,AKR,172,DUSK,GOA Dusky Rockfish,16,15.8,1,"Mike Byerly, ADFG, mike.byerly@alaska.gov",10/31/2022 6:00
2018,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525732,AKR,172,DUSK,GOA Dusky Rockfish,11,10.62,1,"Mike Byerly, ADFG, mike.byerly@alaska.gov",10/31/2022 6:00
2018,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525802,AKR,172,DUSK,GOA Dusky Rockfish,1,1.03,1,"Mike Byerly, ADFG, mike.byerly@alaska.gov",10/31/2022 6:00
2018,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525805,AKR,172,DUSK,GOA Dusky Rockfish,1,1.4,1,"Mike Byerly, ADFG, mike.byerly@alaska.gov",10/31/2022 6:00
2018,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,535631,AKR,172,DUSK,GOA Dusky Rockfish,1,0.89,1,"Mike Byerly, ADFG, mike.byerly@alaska.gov",10/31/2022 6:00
2018,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,535632,AKR,172,DUSK,GOA Dusky Rockfish,16,15.94,1,"Mike Byerly, ADFG, mike.byerly@alaska.gov",10/31/2022 6:00
2018,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,535732,AKR,172,DUSK,GOA Dusky Rockfish,4,3.4,1,"Mike Byerly, ADFG, mike.byerly@alaska.gov",10/31/2022 6:00
2018,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,535733,AKR,172,DUSK,GOA Dusky Rockfish,2,2.38,1,"Mike Byerly, ADFG, mike.byerly@alaska.gov",10/31/2022 6:00
2018,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,535801,AKR,172,DUSK,GOA Dusky Rockfish,4,3.07,1,"Mike Byerly, ADFG, mike.byerly@alaska.gov",10/31/2022 6:00
2018,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,535802,AKR,172,DUSK,GOA Dusky Rockfish,11,13.3,1,"Mike Byerly, ADFG, mike.byerly@alaska.gov",10/31/2022 6:00
2018,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,535803,AKR,172,DUSK,GOA Dusky Rockfish,3,2.38,1,"Mike Byerly, ADFG, mike.byerly@alaska.gov",10/31/2022 6:00
2018,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,535831,AKR,172,DUSK,GOA Dusky Rockfish,2,1.73,1,"Mike Byerly, ADFG, mike.byerly@alaska.gov",10/31/2022 6:00
2018,ADFG,Large-Mesh Trawl Survey,1,GOA,649,Southcentral,476008,AKR,172,DUSK,GOA Dusky Rockfish,11,13.14,1,"Mike Byerly, ADFG, mike.byerly@alaska.gov",10/31/2022 6:00
2018,ADFG,Sport Fishery,,GOA,610,,,AKR,172,DUSK,GOA Dusky Rockfish,4,4,1,"Sarah Webster, ADFG, sarah.webster@alaska.gov",10/31/2022 6:00
2018,ADFG,Sport Fishery,,GOA,620,,,AKR,172,DUSK,GOA Dusky Rockfish,142,177,1,"Sarah Webster, ADFG, sarah.webster@alaska.gov",10/31/2022 6:00
2018,ADFG,Sport Fishery,,GOA,630,,,AKR,172,DUSK,GOA Dusky Rockfish,7956,8103,1,"Sarah Webster, ADFG, sarah.webster@alaska.gov",10/31/2022 6:00
2018,ADFG,Sport Fishery,,GOA,640,,,AKR,172,DUSK,GOA Dusky Rockfish,118,222,1,"Sarah Webster, ADFG, sarah.webster@alaska.gov",10/31/2022 6:00
2018,ADFG,Sport Fishery,,GOA,650,,,AKR,172,DUSK,GOA Dusky Rockfish,1876,2572,1,"Sarah Webster, ADFG, sarah.webster@alaska.gov",10/31/2022 6:00
2018,IPHC,IPHC Annual Longline Survey,8,GOA,610,,,AKR,172,DUSK,GOA Dusky Rockfish,,2,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",10/31/2022 6:00
2018,IPHC,IPHC Annual Longline Survey,8,GOA,620,,,AKR,172,DUSK,GOA Dusky Rockfish,,3,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",10/31/2022 6:00
2018,IPHC,IPHC Annual Longline Survey,8,GOA,630,,,AKR,172,DUSK,GOA Dusky Rockfish,,2,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",10/31/2022 6:00
2018,IPHC,IPHC Annual Longline Survey,8,GOA,640,,,AKR,172,DUSK,GOA Dusky Rockfish,,9,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",10/31/2022 6:00
2018,IPHC,IPHC Annual Longline Survey,8,GOA,650,,,AKR,172,DUSK,GOA Dusky Rockfish,,11,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",10/31/2022 6:00
2018,IPHC,IPHC Annual Longline Survey,8,GOA,659,,,AKR,172,DUSK,GOA Dusky Rockfish,,4,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",10/31/2022 6:00
2018,NMFS,AFSC Annual Longline Survey,,GOA,610,,,AKR,172,DUSK,GOA Dusky Rockfish,14,18.88,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",10/31/2022 6:00
2018,NMFS,AFSC Annual Longline Survey,,GOA,620,,,AKR,172,DUSK,GOA Dusky Rockfish,2,2.697,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",10/31/2022 6:00
2018,NMFS,AFSC Annual Longline Survey,,GOA,630,,,AKR,172,DUSK,GOA Dusky Rockfish,5,6.744,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",10/31/2022 6:00
2018,NMFS,AFSC Annual Longline Survey,,GOA,640,,,AKR,172,DUSK,GOA Dusky Rockfish,3,4.047,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",10/31/2022 6:00
2018,NMFS,AFSC Annual Longline Survey,,GOA,650,,,AKR,172,DUSK,GOA Dusky Rockfish,3,4.046,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",10/31/2022 6:00
2019,ADFG,Large-Mesh Trawl Survey,1,GOA,610,Westward,605502,AKR,172,DUSK,GOA Dusky Rockfish,1,0.32,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2019,ADFG,Large-Mesh Trawl Survey,1,GOA,610,Westward,605507,AKR,172,DUSK,GOA Dusky Rockfish,1,1.08,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2019,ADFG,Large-Mesh Trawl Survey,1,GOA,610,Westward,605533,AKR,172,DUSK,GOA Dusky Rockfish,9,5.54,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2019,ADFG,Large-Mesh Trawl Survey,1,GOA,610,Westward,625431,AKR,172,DUSK,GOA Dusky Rockfish,22,10.49,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2019,ADFG,Large-Mesh Trawl Survey,1,GOA,610,Westward,625432,AKR,172,DUSK,GOA Dusky Rockfish,123,117.4,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2019,ADFG,Large-Mesh Trawl Survey,1,GOA,620,Westward,585532,AKR,172,DUSK,GOA Dusky Rockfish,17,18.89,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2019,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Southcentral,515935,ADFG,172,DUSK,GOA Dusky Rockfish,18,15.25,1,"Wyatt Rhea-Fournier, ADFG, wyatt.rhea-fournier@alaska.gov",10/31/2022 6:00
2019,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Southcentral,515936,ADFG,172,DUSK,GOA Dusky Rockfish,55,27.02,1,"Wyatt Rhea-Fournier, ADFG, wyatt.rhea-fournier@alaska.gov",10/31/2022 6:00
2019,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,515730,AKR,172,DUSK,GOA Dusky Rockfish,8,10.77,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2019,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525630,AKR,172,DUSK,GOA Dusky Rockfish,11,13.35,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2019,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525702,AKR,172,DUSK,GOA Dusky Rockfish,30,32.68,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2019,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525703,AKR,172,DUSK,GOA Dusky Rockfish,2,1.88,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2019,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525731,AKR,172,DUSK,GOA Dusky Rockfish,4,3.75,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2019,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525732,AKR,172,DUSK,GOA Dusky Rockfish,2,2.08,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2019,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525733,AKR,172,DUSK,GOA Dusky Rockfish,54,48.23,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2019,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525802,AKR,172,DUSK,GOA Dusky Rockfish,1,1.59,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2019,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,535732,AKR,172,DUSK,GOA Dusky Rockfish,1,0.5,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2019,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,535801,AKR,172,DUSK,GOA Dusky Rockfish,6,5.79,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2019,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,535831,AKR,172,DUSK,GOA Dusky Rockfish,1,2.06,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2019,ADFG,Large-Mesh Trawl Survey,1,GOA,649,Southcentral,476008,ADFG,172,DUSK,GOA Dusky Rockfish,1,0.86,1,"Wyatt Rhea-Fournier, ADFG, wyatt.rhea-fournier@alaska.gov",10/31/2022 6:00
2019,ADFG,Small-Mesh Trawl Survey,1,GOA,630,Westward,525733,AKR,172,DUSK,GOA Dusky Rockfish,5,5.21,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2019,ADFG,Sport Fishery,,GOA,610,,,AKR,172,DUSK,GOA Dusky Rockfish,49,66,1,"Sarah Webster, ADFG, sarah.webster@alaska.gov",10/31/2022 6:00
2019,ADFG,Sport Fishery,,GOA,620,,,AKR,172,DUSK,GOA Dusky Rockfish,92,127,1,"Sarah Webster, ADFG, sarah.webster@alaska.gov",10/31/2022 6:00
2019,ADFG,Sport Fishery,,GOA,630,,,AKR,172,DUSK,GOA Dusky Rockfish,10482,13193,1,"Sarah Webster, ADFG, sarah.webster@alaska.gov",10/31/2022 6:00
2019,ADFG,Sport Fishery,,GOA,640,,,AKR,172,DUSK,GOA Dusky Rockfish,292,378,1,"Sarah Webster, ADFG, sarah.webster@alaska.gov",10/31/2022 6:00
2019,ADFG,Sport Fishery,,GOA,650,,,AKR,172,DUSK,GOA Dusky Rockfish,2208,2870,1,"Sarah Webster, ADFG, sarah.webster@alaska.gov",10/31/2022 6:00
2019,IPHC,IPHC Annual Longline Survey,8,GOA,610,,,AKR,172,DUSK,GOA Dusky Rockfish,0,40.098,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",10/31/2022 6:00
2019,IPHC,IPHC Annual Longline Survey,8,GOA,620,,,AKR,172,DUSK,GOA Dusky Rockfish,1,4.536,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",10/31/2022 6:00
2019,IPHC,IPHC Annual Longline Survey,8,GOA,630,,,AKR,172,DUSK,GOA Dusky Rockfish,0,76.355,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",10/31/2022 6:00
2019,IPHC,IPHC Annual Longline Survey,8,GOA,640,,,AKR,172,DUSK,GOA Dusky Rockfish,0,3.629,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",10/31/2022 6:00
2019,IPHC,IPHC Annual Longline Survey,8,GOA,649,,,AKR,172,DUSK,GOA Dusky Rockfish,0,0.857,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",10/31/2022 6:00
2019,IPHC,IPHC Annual Longline Survey,8,GOA,650,,,AKR,172,DUSK,GOA Dusky Rockfish,0,40.491,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",10/31/2022 6:00
2019,IPHC,IPHC Annual Longline Survey,8,GOA,659,,,AKR,172,DUSK,GOA Dusky Rockfish,0,2.435,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",10/31/2022 6:00
2019,NMFS,AFSC Annual Longline Survey,,GOA,610,,,AKR,172,DUSK,GOA Dusky Rockfish,1,1.349,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",10/31/2022 6:00
2019,NMFS,AFSC Annual Longline Survey,,GOA,630,,,AKR,172,DUSK,GOA Dusky Rockfish,13,17.533,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",10/31/2022 6:00
2019,NMFS,AFSC Annual Longline Survey,,GOA,640,,,AKR,172,DUSK,GOA Dusky Rockfish,29,39.108,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",10/31/2022 6:00
2019,NMFS,AFSC Annual Longline Survey,,GOA,650,,,AKR,172,DUSK,GOA Dusky Rockfish,3,4.046,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",10/31/2022 6:00
2019,NMFS,Gulf of Alaska Bottom Trawl Survey,1,GOA,610,,,AKR,172,DUSK,GOA Dusky Rockfish,182,157.965,1,"Jeff Napp,  NMFS, jeff.napp@noaa.gov",10/31/2022 6:00
2019,NMFS,Gulf of Alaska Bottom Trawl Survey,1,GOA,620,,,AKR,172,DUSK,GOA Dusky Rockfish,2608,3540.511,1,"Jeff Napp,  NMFS, jeff.napp@noaa.gov",10/31/2022 6:00
2019,NMFS,Gulf of Alaska Bottom Trawl Survey,1,GOA,630,,,AKR,172,DUSK,GOA Dusky Rockfish,1243,1904.962,1,"Jeff Napp,  NMFS, jeff.napp@noaa.gov",10/31/2022 6:00
2019,NMFS,Gulf of Alaska Bottom Trawl Survey,1,GOA,640,,,AKR,172,DUSK,GOA Dusky Rockfish,121,173.163,1,"Jeff Napp,  NMFS, jeff.napp@noaa.gov",10/31/2022 6:00
2019,NMFS,Gulf of Alaska Bottom Trawl Survey,1,GOA,650,,,AKR,172,DUSK,GOA Dusky Rockfish,91,123.005,1,"Jeff Napp,  NMFS, jeff.napp@noaa.gov",10/31/2022 6:00
2019,NMFS,Summer Acoustic-Trawl Survey of Walleye Pollock in the Gulf of Alaska,2,GOA,630,,,AKR,172,DUSK,GOA Dusky Rockfish,175,351.55,1,"Patrick Ressler, Michael Martin, NMFS, patrick.ressler@noaa.gov, michael.martin@noaa.gov",10/31/2022 6:00
2019,NMFS,Summer Acoustic-Trawl Survey of Walleye Pollock in the Gulf of Alaska,2,GOA,640,,,AKR,172,DUSK,GOA Dusky Rockfish,6,10.21,1,"Patrick Ressler, Michael Martin, NMFS, patrick.ressler@noaa.gov, michael.martin@noaa.gov",10/31/2022 6:00
2019,NMFS,Winter Acoustic-Trawl Survey of Walleye Pollock in Shelikof Strait and Vicinity,2,GOA,630,,,AKR,172,DUSK,GOA Dusky Rockfish,1,2.01,1,"Patrick Ressler, Michael Martin, NMFS, patrick.ressler@noaa.gov, michael.martin@noaa.gov",10/31/2022 6:00
2020,ADFG,Large-Mesh Trawl Survey,1,GOA,610,Westward,605507,AKR,172,DUSK,GOA Dusky Rockfish,1,0.51,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2020,ADFG,Large-Mesh Trawl Survey,1,GOA,610,Westward,635433,AKR,172,DUSK,GOA Dusky Rockfish,1,0.77,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2020,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,495800,AKR,172,DUSK,GOA Dusky Rockfish,34,68.17,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2020,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,505730,AKR,172,DUSK,GOA Dusky Rockfish,2,3.94,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2020,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,505800,AKR,172,DUSK,GOA Dusky Rockfish,5,9.31,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2020,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,515802,AKR,172,DUSK,GOA Dusky Rockfish,3,4.31,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2020,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525731,AKR,172,DUSK,GOA Dusky Rockfish,1,1.39,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2020,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525732,AKR,172,DUSK,GOA Dusky Rockfish,1,1.14,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2020,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525733,AKR,172,DUSK,GOA Dusky Rockfish,2,1.42,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2020,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,535631,AKR,172,DUSK,GOA Dusky Rockfish,3,1.66,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2020,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,535802,AKR,172,DUSK,GOA Dusky Rockfish,12,11.26,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2020,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,535803,AKR,172,DUSK,GOA Dusky Rockfish,1,0.34,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2020,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,535831,AKR,172,DUSK,GOA Dusky Rockfish,1,1.01,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2020,ADFG,Small-Mesh Trawl Survey,1,GOA,630,Westward,515802,AKR,172,DUSK,GOA Dusky Rockfish,1,1.15,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2020,ADFG,Small-Mesh Trawl Survey,1,GOA,630,Westward,525732,AKR,172,DUSK,GOA Dusky Rockfish,7,8.73,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2020,ADFG,Small-Mesh Trawl Survey,1,GOA,630,Westward,525807,AKR,172,DUSK,GOA Dusky Rockfish,17,22.04,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2020,ADFG,Small-Mesh Trawl Survey,1,GOA,630,Westward,535802,AKR,172,DUSK,GOA Dusky Rockfish,12,12.65,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2020,ADFG,Sport Fishery,,GOA,610,,,AKR,172,DUSK,GOA Dusky Rockfish,27,45,1,"Sarah Webster, ADFG, sarah.webster@alaska.gov",10/31/2022 6:00
2020,ADFG,Sport Fishery,,GOA,620,,,AKR,172,DUSK,GOA Dusky Rockfish,132,201,1,"Sarah Webster, ADFG, sarah.webster@alaska.gov",10/31/2022 6:00
2020,ADFG,Sport Fishery,,GOA,630,,,AKR,172,DUSK,GOA Dusky Rockfish,6953,7841,1,"Sarah Webster, ADFG, sarah.webster@alaska.gov",10/31/2022 6:00
2020,ADFG,Sport Fishery,,GOA,640,,,AKR,172,DUSK,GOA Dusky Rockfish,14,16,1,"Sarah Webster, ADFG, sarah.webster@alaska.gov",10/31/2022 6:00
2020,ADFG,Sport Fishery,,GOA,650,,,AKR,172,DUSK,GOA Dusky Rockfish,230,274,1,"Sarah Webster, ADFG, sarah.webster@alaska.gov",10/31/2022 6:00
2020,IPHC,IPHC Annual Longline Survey,8,GOA,620,,,AKR,172,DUSK,GOA Dusky Rockfish,0,10.75,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",10/31/2022 6:00
2020,IPHC,IPHC Annual Longline Survey,8,GOA,630,,,AKR,172,DUSK,GOA Dusky Rockfish,0,6.94,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",10/31/2022 6:00
2020,IPHC,IPHC Annual Longline Survey,8,GOA,650,,,AKR,172,DUSK,GOA Dusky Rockfish,0,6.461,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",10/31/2022 6:00
2020,IPHC,IPHC Annual Longline Survey,8,GOA,659,,,AKR,172,DUSK,GOA Dusky Rockfish,0,6.962,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",10/31/2022 6:00
2020,NMFS,AFSC Annual Longline Survey,,GOA,610,,,AKR,172,DUSK,GOA Dusky Rockfish,17,22.925,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",10/31/2022 6:00
2020,NMFS,AFSC Annual Longline Survey,,GOA,630,,,AKR,172,DUSK,GOA Dusky Rockfish,6,8.092,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",10/31/2022 6:00
2020,NMFS,AFSC Annual Longline Survey,,GOA,640,,,AKR,172,DUSK,GOA Dusky Rockfish,1,1.349,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",10/31/2022 6:00
2020,NMFS,AFSC Annual Longline Survey,,GOA,650,,,AKR,172,DUSK,GOA Dusky Rockfish,4,5.394,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",10/31/2022 6:00
2021,ADFG,Large-Mesh Trawl Survey,1,GOA,610,Westward,605502,AKR,172,DUSK,GOA Dusky Rockfish,19,21.03,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2021,ADFG,Large-Mesh Trawl Survey,1,GOA,610,Westward,625402,AKR,172,DUSK,GOA Dusky Rockfish,4,4.16,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2021,ADFG,Large-Mesh Trawl Survey,1,GOA,610,Westward,635433,AKR,172,DUSK,GOA Dusky Rockfish,1,0.95,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2021,ADFG,Large-Mesh Trawl Survey,1,GOA,610,Westward,665333,AKR,172,DUSK,GOA Dusky Rockfish,1,0.52,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2021,ADFG,Large-Mesh Trawl Survey,1,GOA,620,Westward,585531,AKR,172,DUSK,GOA Dusky Rockfish,1,0.85,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2021,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Southcentral,485931,AKR,172,DUSK,GOA Dusky Rockfish,142,222.83,1,"Wyatt Rhea-Fournier, ADFG, wyatt.rhea-fournier@alaska.gov",10/31/2022 6:00
2021,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,515730,AKR,172,DUSK,GOA Dusky Rockfish,6,8.14,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2021,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525732,AKR,172,DUSK,GOA Dusky Rockfish,2,2.82,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2021,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,535702,AKR,172,DUSK,GOA Dusky Rockfish,1,0.75,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
