"sigr","q_srv1","q_srv2","F40","natmort","spawn_biom_proj","ABC","obj_fun","tot_biom_1977","tot_biom_1978","tot_biom_1979","tot_biom_1980","tot_biom_1981","tot_biom_1982","tot_biom_1983","tot_biom_1984","tot_biom_1985","tot_biom_1986","tot_biom_1987","tot_biom_1988","tot_biom_1989","tot_biom_1990","tot_biom_1991","tot_biom_1992","tot_biom_1993","tot_biom_1994","tot_biom_1995","tot_biom_1996","tot_biom_1997","tot_biom_1998","tot_biom_1999","tot_biom_2000","tot_biom_2001","tot_biom_2002","tot_biom_2003","tot_biom_2004","tot_biom_2005","tot_biom_2006","tot_biom_2007","tot_biom_2008","tot_biom_2009","tot_biom_2010","tot_biom_2011","tot_biom_2012","tot_biom_2013","tot_biom_2014","tot_biom_2015","tot_biom_2016","tot_biom_2017","tot_biom_2018","tot_biom_2019","tot_biom_2020","log_rec_dev_1948","log_rec_dev_1949","log_rec_dev_1950","log_rec_dev_1951","log_rec_dev_1952","log_rec_dev_1953","log_rec_dev_1954","log_rec_dev_1955","log_rec_dev_1956","log_rec_dev_1957","log_rec_dev_1958","log_rec_dev_1959","log_rec_dev_1960","log_rec_dev_1961","log_rec_dev_1962","log_rec_dev_1963","log_rec_dev_1964","log_rec_dev_1965","log_rec_dev_1966","log_rec_dev_1967","log_rec_dev_1968","log_rec_dev_1969","log_rec_dev_1970","log_rec_dev_1971","log_rec_dev_1972","log_rec_dev_1973","log_rec_dev_1974","log_rec_dev_1975","log_rec_dev_1976","log_rec_dev_1977","log_rec_dev_1978","log_rec_dev_1979","log_rec_dev_1980","log_rec_dev_1981","log_rec_dev_1982","log_rec_dev_1983","log_rec_dev_1984","log_rec_dev_1985","log_rec_dev_1986","log_rec_dev_1987","log_rec_dev_1988","log_rec_dev_1989","log_rec_dev_1990","log_rec_dev_1991","log_rec_dev_1992","log_rec_dev_1993","log_rec_dev_1994","log_rec_dev_1995","log_rec_dev_1996","log_rec_dev_1997","log_rec_dev_1998","log_rec_dev_1999","log_rec_dev_2000","log_rec_dev_2001","log_rec_dev_2002","log_rec_dev_2003","log_rec_dev_2004","log_rec_dev_2005","log_rec_dev_2006","log_rec_dev_2007","log_rec_dev_2008","log_rec_dev_2009","log_rec_dev_2010","log_rec_dev_2011","log_rec_dev_2012","log_rec_dev_2013","log_rec_dev_2014","log_rec_dev_2015","log_rec_dev_2016","log_rec_dev_2017","log_rec_dev_2018","log_rec_dev_2019","log_rec_dev_2020","spawn_biom_1977","spawn_biom_1978","spawn_biom_1979","spawn_biom_1980","spawn_biom_1981","spawn_biom_1982","spawn_biom_1983","spawn_biom_1984","spawn_biom_1985","spawn_biom_1986","spawn_biom_1987","spawn_biom_1988","spawn_biom_1989","spawn_biom_1990","spawn_biom_1991","spawn_biom_1992","spawn_biom_1993","spawn_biom_1994","spawn_biom_1995","spawn_biom_1996","spawn_biom_1997","spawn_biom_1998","spawn_biom_1999","spawn_biom_2000","spawn_biom_2001","spawn_biom_2002","spawn_biom_2003","spawn_biom_2004","spawn_biom_2005","spawn_biom_2006","spawn_biom_2007","spawn_biom_2008","spawn_biom_2009","spawn_biom_2010","spawn_biom_2011","spawn_biom_2012","spawn_biom_2013","spawn_biom_2014","spawn_biom_2015","spawn_biom_2016","spawn_biom_2017","spawn_biom_2018","spawn_biom_2019","spawn_biom_2020","log_mean_rec","spawn_biom_proj_2021","spawn_biom_proj_2022","spawn_biom_proj_2023","spawn_biom_proj_2024","spawn_biom_proj_2025","spawn_biom_proj_2026","spawn_biom_proj_2027","spawn_biom_proj_2028","spawn_biom_proj_2029","spawn_biom_proj_2030","spawn_biom_proj_2031","spawn_biom_proj_2032","spawn_biom_proj_2033","spawn_biom_proj_2034","spawn_biom_proj_2035","pred_catch_proj_2021","pred_catch_proj_2022","pred_catch_proj_2023","pred_catch_proj_2024","pred_catch_proj_2025","pred_catch_proj_2026","pred_catch_proj_2027","pred_catch_proj_2028","pred_catch_proj_2029","pred_catch_proj_2030","pred_catch_proj_2031","pred_catch_proj_2032","pred_catch_proj_2033","pred_catch_proj_2034","pred_catch_proj_2035","rec_proj_2021","rec_proj_2022","rec_proj_2023","rec_proj_2024","rec_proj_2025","rec_proj_2026","rec_proj_2027","rec_proj_2028","rec_proj_2029","rec_proj_2030","tot_biom_proj_2020"
1.76342,0.690916,1,0.101933,0.07,43544.2,8428.62,576.588,19508.6,19324,20037.4,22186.5,22960,24877.3,26237.9,28759.3,30453.7,32839.2,34470.8,37733.2,39859,43328.9,47689,53666.1,55400.8,58919.4,61371.2,67187.4,70517.3,74355.8,80049.4,81030.4,84250.2,88842.2,91162.3,94496,97452.7,99305.3,100472,101290,99832.9,100178,100825,103143,102736,108534,111333,113611,114650,113949,111294,109346,-0.681085,-1.34272,-3.60366,0.29755,-0.801537,-2.78531,-0.414212,-0.973377,-1.01209,-1.37658,-0.970192,-1.69441,-1.46173,-0.702058,-0.406416,0.0616288,-1.60216,-3.6527,-0.745036,-1.37665,-2.69092,0.537727,-3.27608,-1.15845,-1.18585,1.09718,0.856976,-2.63422,0.248154,0.803245,-0.382285,0.175329,1.88276,0.512269,1.56629,-2.75104,1.73161,0.46743,0.60968,-1.92154,2.0314,1.63897,2.34684,1.9906,2.35967,-2.66655,2.07611,0.973843,2.67023,0.0312761,1.96663,2.63089,0.20096,2.08587,2.31301,1.47503,1.86666,1.78789,0.648604,1.41487,1.91995,0.769777,1.92751,2.18555,2.34337,1.47443,3.14228,-0.497772,0.712128,0.50684,-2.4872,-0.383223,0.806035,6833.5,6591.96,6877.21,7196.47,7178.05,7270.78,7595.17,8004.27,8545.45,9678.38,10940.3,12212.2,12903.9,13237.8,13794.2,14436.4,14322.3,14844.8,16059.4,18013.7,20285.1,22381.1,24219.8,24908.6,26107.4,27717.5,28959.6,30692.8,32457.5,34364.7,35990.1,37168.9,37670,38349.9,38460,38577.4,37684.1,37248.5,37431,38083.6,39216.7,40766.2,42204.7,44130.9,0.380478,43544.2,42155,39939.8,37305.3,34828.2,33042,32476.7,33531.2,35976.9,38967.9,41604.2,43589,45101.9,46245.8,46859.8,8428.62,8328.44,7894.62,7297.33,6661.59,6084.93,5662.11,5550.11,5993.46,6894.75,7653.87,8068.06,8301.16,8559.41,8844.1,0.837496,2.5687,62.2739,1.64332,19.4643,7.35734,7.98475,38.1735,0.269502,6.28085,106437
1.80434,0.723828,1,0.101565,0.07,42153,8453.54,572.717,18630.1,19302.9,19743.4,22451,24346.5,26405,28016.7,30194.9,32309.4,34605.7,36305.9,39427.9,41103.6,43935.9,47741.7,52842.6,54913.9,57650.7,59713.5,64703.1,67222.7,71120.1,76270.3,77673.3,80853.4,84791.5,88242.5,91432,93789.4,96103.9,96268.1,95813.3,94404.7,94494.9,95071.2,97342.2,99393.2,105750,109559,112103,113010,112755,110847,109410,-2.64912,-1.1616,0.720655,-2.42283,0.692123,-1.02521,-2.68459,1.3566,-1.77543,-2.39065,-2.53993,-0.421574,-0.961278,-2.06857,-0.725197,-1.77472,-0.0757311,-2.01144,-0.84958,-1.56873,-1.90137,-3.50543,-3.19478,-1.33508,1.37159,-1.00552,-2.05956,0.997923,1.03174,0.988279,0.226362,-0.194728,2.20462,1.40966,1.01747,-0.0559633,1.95906,-0.124961,0.714414,0.0719665,2.11232,1.36466,2.75259,1.80888,2.21806,0.0914805,1.92341,1.62957,2.74437,0.214434,2.4171,2.74938,-0.373061,2.41767,2.11037,1.8366,2.05105,1.55824,1.52033,0.752801,1.8359,1.66588,2.15917,2.35398,2.3904,2.65131,3.05408,0.483625,0.754709,0.170197,0.549025,-1.44163,1.50894,6364.69,6327.2,6361.3,6652.58,6772.28,7109.48,7580.07,7903.22,8826.05,10064.8,11388.7,12725.6,13519.9,13351.7,13845,14493.3,14620,15108.9,15991.3,17567.5,19309.5,20893.3,22145.1,22758.9,23508.7,24971.2,26688.3,28442.7,30296.6,32354.7,33816.1,34681.7,35020.7,35430.9,35355.9,35434.6,34554.3,34432.4,34811.2,35531.3,36741.2,38500.5,40495.2,42631.7,0.216066,42153,41055.7,39067.9,36562.4,33901.7,31328.9,28959,26828.3,24984.4,23438.2,22312.2,21668.8,21614.2,22325.7,23871.7,8453.54,8296.9,7830.97,7236.96,6632.5,6084.23,5614.13,5191.91,4808.59,4309.43,3872.54,3580.34,3445.81,3579.46,4111.1,2.69169,1.36263,3.38067,4.08521,4.53062,0.742279,3.09716,6.1102,26.0864,9.39002,106776
1.60562,0.70447,1,0.0706762,0.07,41584.9,5603.84,563.348,15908.7,16140.2,17098.5,18124.6,19869,21551.8,22599.1,25249.5,27183.4,30207.6,32543.1,35811,38365.2,44282.4,49668.9,55588.5,58498.9,61910.2,65112.8,70210.7,73091,76776,81287.3,81773.3,84939.6,89386,92208.7,95002.3,97932.6,99619.9,99854.8,99016.1,96616.3,96304.1,95992,97688.4,98499.2,104024,106361,108508,108654,109334,107587,105634,-1.17475,-1.79727,-0.491374,0.157614,0.136765,0.649266,-0.262097,-2.76733,-2.64515,-0.670955,-2.61407,-1.05487,-3.18173,-1.187,-1.92043,-2.33031,-3.30957,-1.01065,-2.05647,-2.88615,-2.5126,-1.58781,-0.516125,-1.869,-1.28012,-1.32833,1.4483,-0.290513,-0.426098,0.521341,-0.940555,1.15466,1.21375,1.53787,0.915978,0.0108089,1.65015,-0.187004,1.59196,0.227855,1.74468,1.5845,2.79268,1.89556,1.98522,0.783056,1.6755,1.61771,2.57029,0.137993,2.06592,2.57693,-0.677205,2.22167,2.404,1.41755,1.72915,1.85737,0.812842,1.2132,0.914252,1.42241,2.10111,1.94142,2.35321,2.12098,2.96496,0.520837,0.718878,-1.37054,1.51942,-1.032,0.824966,5569.85,5476.52,5552.13,5624.1,5785.87,6001.85,6126.49,6659.89,7450.15,8555.09,9817.79,11091,11940.2,12678,13533.9,14523.9,14974.3,16043.6,17775.4,19942.2,22315.9,24370,25707.3,26174.5,27214.5,28597.3,29986.4,31497.4,33184.5,34945,36227.3,37289.2,37447.7,37782.7,37636.4,37424.8,36425.8,35939.6,35626.8,36126.6,37030,38776.1,40498.1,42210.9,0.357736,41584.9,41421,40227.9,38678.7,37141.6,35883.3,34998.7,34383,33841.8,33248.8,32557,31844,31311.2,31248.8,31801,5603.84,5640.56,5472.64,5211.23,4941.99,4705.89,4550.97,4490.94,4458.4,4401.33,4325.22,4218.12,4080.68,3965.85,3972.93,12.2233,10.1763,1.27209,10.6004,4.57166,3.47352,1.90526,2.98072,14.9269,21.0598,105211
1.49343,0.668753,1,0.0753909,0.07,41192.7,6256.95,552.347,21581,20919,21416.3,22145,23718.6,25508.8,26787.1,29120.4,31127.7,33623.7,35376.5,38546.1,40524.1,46117.8,51860,58510.4,61200.6,65221.5,68673.9,73924.2,76918.7,80538,85153,86605.4,89798.4,93877.7,95950.4,98918.1,102256,104359,105407,104800,103040,102278,101769,103210,103120,107554,109113,109787,109186,108317,105422,109421,-0.46016,-0.174668,0.16255,-0.251292,-0.289425,-2.36861,-3.40494,-1.81082,0.988749,-1.23331,-1.53879,0.404622,-2.84989,-0.256934,-0.364494,-0.410442,-2.31237,-1.31612,-1.39773,-1.63719,-0.0676798,-2.44054,-0.475281,-2.6239,0.267887,-0.0141378,0.433916,0.624934,-0.394769,0.845561,-1.22628,0.64692,0.881374,1.69524,1.09344,-1.10988,1.8111,0.611253,0.76743,-2.20542,1.87632,1.36916,2.65446,2.25177,2.03687,-0.455035,1.88807,1.46272,2.52476,-0.719696,1.96024,2.53657,0.755415,2.2193,2.17761,1.43008,2.00506,1.85864,0.930633,0.791087,1.18495,1.42922,1.7589,2.04081,2.16842,2.17004,2.69529,-0.0692786,-0.320977,-0.0301692,0.175729,-1.49523,3.15227,8062.69,7553.76,7530.49,7586.01,7590.54,7779.09,8065.12,8259.23,8751.3,9672.8,10788.7,12008,12817.4,13728.1,14479.5,15499.9,15704.7,16539.7,18049.8,20011.2,22447.5,24705.2,26373.2,27326.4,28323,29630.5,30613.5,31869.4,33530.8,35316,37036.6,38145,38650.6,39203,39189.7,39315.7,38097.6,37719.9,37401.2,37529.9,38049.7,39348.3,40486.4,41801.7,0.425037,41192.7,40381.5,39211.6,38084.1,37379,37162.1,37113,36811.2,36072.9,34994.5,33734.5,32512.2,31428.4,30686,30473.1,6256.95,6083.56,5763.54,5443.25,5264.65,5332.14,5507.12,5542.67,5410.55,5188.41,4959.1,4754.27,4558.06,4370.44,4255.52,3.20004,7.68366,1.84932,2.81823,5.99086,5.23616,4.38215,0.713608,4.08627,19.2003,110515
1.74511,0.683573,1,0.044546,0.07,37464.1,3600.07,577.752,19889.9,20106.3,20214.7,21976.7,23694.7,25511.5,27065.3,29043.4,30975.3,34098,36068.2,39296.4,42123.8,44888.1,51146.6,56912,59512.5,62819.2,64666.7,69054.1,71741.4,74698.2,79891.2,81083.5,83676.6,88247,91571.4,95015.9,98196.4,99970.3,100857,99521.9,97565,96283.4,97280.6,97975.6,97566.7,102685,103620,104840,104460,103707,101122,97639,-1.18908,-1.01389,1.72865,-0.738224,-3.86269,0.947558,-0.762691,-0.696422,-0.136152,-0.95367,-3.77553,-1.39691,0.322009,-1.874,-1.44454,-1.63292,-0.470437,-0.572586,-2.92943,0.142907,-1.13875,-2.80211,-0.421782,-2.71482,-1.01296,-2.15916,1.31694,0.274078,-0.342542,0.957312,0.135281,-0.0076135,1.75981,1.72433,0.805173,-0.670489,1.91311,-2.47872,1.74702,-1.73226,1.91155,1.59833,2.43214,2.59036,1.93246,0.589331,1.83118,1.07615,2.6578,-0.233824,2.08599,2.82829,-0.27792,2.24667,2.36426,1.83036,1.90129,1.77762,0.503666,1.22129,1.34488,1.05984,1.68216,2.57759,1.92989,1.87206,3.10786,-0.971412,0.297416,-0.963318,-1.09237,-0.788448,-3.21034,7449.91,7154.89,6921.83,7009.15,6922.1,7119.58,7495.19,7574.06,8320.08,9316.41,10474.2,11714.9,12786.5,12933.7,13838.4,14755.1,14948,15546.9,16406,17803.8,19874.9,21721.1,23256,24008.5,24609.4,25864,27068,28573.9,30339.4,32260.5,34014.4,34911.3,35631.6,36251.6,36560.1,36518.1,35545.9,34938,34078.4,34033.5,34347.4,35534,36699.7,37937,0.293552,37464.1,37899.4,37268.7,35966.6,34292.2,32550.2,31013.9,29858.5,29157.3,28895,28987.9,29306.2,29704.7,30057.3,30234.4,3600.07,3583.75,3443.16,3248.63,2960.87,2619.94,2343.95,2159.97,2073.78,2061.5,2103.63,2176.75,2254.38,2338.71,2386.77,1.79859,3.20078,10.2178,1.35786,14.4142,2.37135,7.56369,12.8006,3.66193,1.86368,94050
1.59702,0.726328,1,0.111134,0.07,40238,8545.42,566.249,16409.2,16174.6,16747.3,18180.9,19872.1,21950.6,23086.1,25839.4,27680.7,30110.7,31982,35799,37990.4,43696.5,48904,55287.6,58240.4,62068.3,64674.6,69197.7,72458,76556.6,82117.4,83646.6,85956.4,89996.2,92318.5,95476.1,98096.8,100403,101564,100591,99198,98023,99196,100654,100729,104944,106358,107553,108012,109305,108413,107628,-0.336457,1.10126,0.0577053,-2.1456,-1.16774,-1.75421,-3.09867,-0.847823,-2.05248,-0.111239,-3.37416,-1.27715,-2.83277,-0.513069,0.470028,-1.55557,-0.682202,0.0219833,-2.83987,-2.96803,-1.45286,-2.24955,-0.743531,-4.89726,0.906334,-1.17845,-0.251897,-2.21728,0.38001,0.860886,-2.7873,1.11516,1.49232,1.58189,1.17823,0.105454,1.96823,-0.143453,0.680387,-0.367982,2.25915,1.17926,2.79728,2.06603,2.36769,0.399726,1.89509,1.29395,2.69492,0.201404,2.17711,2.75003,0.717271,2.02721,2.50926,1.41493,1.79237,1.86203,1.26665,1.17348,0.978546,1.60562,1.45934,2.7159,2.23333,1.82525,2.87749,0.274962,0.142723,1.8918,1.97996,-0.230347,1.27112,6281.61,6074.13,5983.82,6005.92,5888.84,5984.18,5940.04,6176.06,6692.47,7748.16,9022.54,10402.9,11392.3,12321.8,13118.9,13875.5,14019.4,14750.4,16002.1,17666.8,20194.6,22599.8,24483,25305.6,26047.4,27126.6,28296.6,30056,31815.6,33927.1,35762.6,36815.5,37432.5,37973.4,37967.1,37739.8,36671.8,35995.1,35464.1,35764.6,36164.7,37521.8,38937.3,40407.7,0.277944,40238,38582.5,37092.9,35424.7,33721.4,32071.8,30669.1,29703.1,29218.2,29143.4,29320.1,29498.4,29416.4,29030.5,28489.3,8545.42,8305,7913.57,7539.36,7172.99,6766.6,6384.52,6122.95,6015.5,6007.19,6094.25,6249.61,6282.55,6165.84,6006.52,2.83965,10.9523,10.1743,0.748954,25.2514,4.1947,4.3766,7.74709,2.09971,14.8806,106083
1.58315,0.746642,1,0.0714723,0.07,44707.4,6074.93,558.347,19768.7,19864.5,20517.5,22296.4,23817.3,24877,26001.2,27854,28955.9,31422.1,33320.5,36865.8,38839,43009.4,48312,54236.5,57518.1,61352.4,64421.7,68820.4,72374,76050.5,81769.5,82193.1,86137.3,90024.2,93432.7,95580.9,98265.3,99825.6,100480,99243.8,98148,96958.6,97370,98763.3,98959.5,104627,109360,112512,115568,117129,116932,116641,-0.809786,0.241261,-1.41828,-0.924988,-0.543932,-0.637097,-2.26499,-1.12135,-0.649943,-1.37076,-0.738214,-1.48079,-0.904711,-1.46373,-0.798579,-1.17266,-0.922491,0.361463,-1.05141,-1.65061,-3.40056,-2.01731,-1.58997,-0.0321213,-0.543727,-0.0667976,0.957566,-0.725405,-0.124852,1.01306,-3.6942,0.785451,1.52504,1.20284,0.487584,-1.63431,1.8525,0.128611,0.860066,-0.592088,1.98364,0.935859,2.56005,1.86848,1.96805,0.987817,1.90627,1.19458,2.31315,0.908188,1.71297,2.62138,-0.340504,2.4077,1.77856,1.86848,1.2457,1.66034,0.459934,1.19634,1.09069,1.71228,1.1497,2.26337,2.01725,1.88259,2.98987,1.89927,0.391522,1.76462,-0.726456,-1.58311,1.24361,7167.03,7055.66,7088.65,7307.43,7381.43,7395.52,7761.93,7847.35,8201.03,9287.36,10512,11693,12448.1,12682.7,13587.5,14532.5,14960.4,15745.9,17224.9,19065.5,21522.2,23810.5,25648.9,26140.6,27093.2,28476.9,29749.1,31094.4,32897.3,34952.4,36701.9,37663.1,38163.4,38477.5,38238,37978.6,36842.9,36180.9,36141.2,36618.4,37566.5,39504.8,41854.6,44479.1,0.46947,44707.4,45400.6,44709.2,43278.5,41527.1,39903.5,38711.2,38071.7,37933.5,38208.1,38774.7,39360.3,39554.8,39221.3,38542.6,6074.93,6248.96,6187.06,5975.36,5671.76,5357.43,5118.86,4994.33,4965.21,4981.41,5060.24,5222.61,5368.59,5359.13,5213.6,4.30934,14.1201,6.19524,7.53801,12.9039,22.0479,4.34404,2.68018,2.89269,9.03836,115634
1.91938,0.676938,1,0.121781,0.07,40813.5,9312.91,581.402,20174.3,19754.3,19815.5,20819.8,22351.5,24205.2,25176.7,27964.4,29518.1,31658.6,33484.7,36583,39461.1,44019.3,49838.3,56642.9,59941.4,63475.4,66752,71756.5,74988.8,78150.4,82816.5,84243.3,86986.9,90552.6,92025.4,94537.6,97728.3,99474.1,100432,100444,99055.6,97752.5,97216.5,97856.6,96999.6,103378,105156,107446,107994,108125,105922,103688,-1.70426,-1.00965,-1.18852,0.00898466,-0.730549,-1.44897,0.656626,1.64644,0.0676186,0.975598,-0.0257768,-4.275,-1.80711,-0.356926,-0.849514,-0.945704,-0.179093,-1.42413,-0.861267,-1.73651,-1.78067,-4.43908,-1.90856,-2.78055,0.786831,-2.99726,0.0096387,-0.57424,0.535166,0.648128,-6.3704,0.376605,1.56637,1.64332,1.35415,-0.533898,1.91122,-0.864553,0.593745,0.411614,1.97997,1.96087,2.62118,2.30816,2.30886,0.805059,1.68791,1.71155,2.64664,-0.154023,1.86412,2.63778,0.0747828,2.34846,2.45022,1.43312,1.79725,2.1254,1.07008,0.59472,1.64424,1.35931,0.887199,2.23996,2.22632,1.83661,3.31729,-0.391336,1.01265,-2.55809,0.431755,-0.200929,-0.469169,8242.1,7908.28,7749.17,7631.23,7498.64,7475.03,7396.95,7658.9,8072.16,9038.57,10240.3,11551.6,12480.5,12986.5,13728.5,14578.9,14759.7,15546.8,17081.7,19129.1,21796.6,24130.1,25981,27168.1,28104.4,29087.6,29762.7,30965,32415.8,33937.7,35623.6,36826.5,37482.3,38208.9,38274.9,38214.6,37173.1,36592.6,35750.5,35661.7,36071.7,37412.7,38813.7,40849.8,0.290962,40813.5,39059.2,36754.2,33953.5,31122.5,28591,26529.2,24971.6,23876.5,23197.7,22865.5,22710.8,22553.3,22341.1,22191.4,9312.91,9177.17,8650.71,7929.81,7183.08,6509.77,5972.93,5584.07,5300.07,5113.57,5040.34,5052.54,5064.24,5012.34,4909.13,8.63787,2.20727,5.637,5.13535,10.2533,8.81701,4.67346,5.30034,3.78644,2.57458,102056
2.36742,0.692403,1,0.0590462,0.07,35244.5,4299.28,585.271,18888.8,18673.1,18794.1,20393.6,21741.6,23068.4,23955.2,26794.9,28250.8,31013.9,32836.5,37374.7,39975.2,43318.1,49579.8,55665.8,58468.6,61724.7,64371.6,68725.7,71323.5,74633,78916.5,79000.7,81240.4,85399.3,87233.2,89533.7,91903.7,93387,94470,93335.1,91977.9,91259.5,91190.4,92553.2,91270.5,95261.3,95931.1,97042.2,96353.8,97108.7,99702.6,99615.3,-2.41913,1.09287,-3.18334,0.123589,-1.85648,-6.39595,-1.45598,-2.14133,-1.86918,-3.23558,2.20702,-0.797103,-2.99835,-3.02127,-0.96435,-0.647444,0.96397,-2.36288,-2.19781,-5.36351,0.229555,-0.147074,-1.09895,-2.38776,1.0336,-0.324306,-0.0759428,-0.22134,1.0351,0.212395,-0.163049,0.702547,2.1494,1.60052,1.0449,-0.292648,2.36617,-0.799543,1.65296,-4.15707,2.74366,1.93211,2.8734,2.51672,2.18104,1.38844,2.01032,1.85979,2.77863,0.421914,2.20699,2.8698,0.382548,2.38398,2.62382,1.8181,2.04957,2.23638,1.16697,1.74376,1.65757,1.57088,1.99044,2.44364,2.36293,1.03248,3.28057,1.08594,1.3839,0.498046,1.92719,2.91277,-0.733181,7395.45,7179.57,7076.35,7042.64,6892.76,6827.4,6840.06,7096.32,7486.99,8415.85,9525.31,10756.9,11385.7,11252.9,12299.1,13461.8,13866.8,14869.7,16339.8,18249.8,20480.7,22637.7,24232.9,24726.9,25560.8,26915.4,27752,28868.9,30036.3,31425.6,32725.3,33184.9,33611.9,34035.2,34091.6,34370,33739.7,33435,32852.7,32860.4,32850.7,33750.7,34767.2,35767.5,0.017235,35244.5,36064.7,36151.2,36136.1,36163.6,36265.2,36416.3,36595.8,36742.9,36632.4,36203.2,35544,34876.9,34415.5,34196.1,4299.28,4312.51,4224.84,4160.34,4186.07,4218.25,4203.03,4254.3,4360.88,4390.84,4310.8,4151.92,3972.75,3869.41,3954.73,2.46516,20.9556,7.59779,7.37357,2.37685,3.52816,0.755524,0.280629,32.5903,1.6934,99760.6
1.68769,0.617722,1,0.091707,0.07,43652.6,8147.78,579.933,21883.9,21715.7,22445.8,23973.9,26319.7,27938.3,28844.7,32112.5,33955.4,36877.2,38910.7,42602.4,43967,49211.7,54092.9,60668.6,63117.8,66697.2,70418.4,76871.2,80251.7,84558.9,90212,90954.2,94093.6,98862.9,103149,106478,110555,112917,114278,114449,113413,112418,112520,114463,115969,118863,118984,119767,118347,118192,115588,114113,0.139465,0.74874,-4.8822,-0.893823,-1.00624,-2.21725,-2.43088,0.195403,-1.8194,-0.373135,-0.518474,-2.2001,-3.42345,-1.56716,-1.00103,-0.638796,0.794398,-3.49533,-1.17941,-1.61214,-1.24286,0.362847,-1.24041,0.264456,0.68768,-2.08016,0.126196,0.399866,-1.78863,0.548502,-0.830651,1.00519,1.58972,1.76785,0.739254,-2.58115,2.03625,-0.15652,1.11154,-2.89431,2.02908,0.03182,2.85414,1.7991,2.22844,0.496117,1.87509,1.67566,2.64374,-1.38933,2.07629,2.5759,-0.362548,2.25295,2.40072,1.9742,1.63476,2.03015,-0.0800624,1.07795,1.70862,1.40497,1.7139,2.23109,1.98798,2.29053,2.5146,-1.22823,1.38075,-1.17175,1.6686,-2.76561,1.64935,8143.83,8116.04,8245,8287.41,8252.2,8077.07,7926.78,8146.5,8575.77,9693.24,11133.4,12640.8,13656.3,14191.6,14961.3,15835.6,15671.9,16009.5,17204.4,19212.5,21706.6,24157.3,26196.4,27029.4,28107.2,29639.6,31304.2,32894.8,34752.7,36888.2,38890.3,40381.3,41538.7,42343.1,42617.2,43180,42590.1,41761,41003.6,40908.9,41076.4,42129.4,43192.1,44438.8,0.437326,43652.6,42055.2,40233.9,38247.4,36452.1,35170.7,34652.8,34861.7,35264.2,35136.2,34308.9,33107.4,31981.6,31278,31063.7,8147.78,7787.72,7321.54,6865.31,6457.3,6134.89,6045.98,6362.24,6743.02,6670.85,6325.23,5952.25,5643.8,5491.9,5645.66,0.268088,43.2416,2.4739,0.872617,3.16874,3.68519,4.38386,1.15512,31.2213,4.29801,111126
2.14033,0.794302,1,0.118205,0.07,37022.3,8790.84,588.083,17568,18156.3,18678.8,19727.8,21484.9,23016,23982.8,25769,27167.2,29649.4,31260.1,34480.9,36656.2,40135,46042.5,51720.4,54633.5,57769.6,60751.1,65458.8,68391.9,72071.1,76214.4,76742.4,79138.9,82380.4,84473.2,87885.4,89260.1,90894.9,91394.6,91080.4,89302.5,89584.2,88987.1,89969,89647.4,96299.6,99604,102137,102531,103913,103201,102284,-2.32845,-4.1397,-0.660224,-0.877375,-1.2552,0.407586,1.41552,-0.00730529,0.317155,-1.65304,-2.44922,-1.78397,-1.08456,-0.185271,-0.875339,-4.18606,-1.13404,0.237074,-1.31419,-1.37939,-1.71672,-1.06844,-1.47149,0.707952,0.440342,0.667638,1.03272,-0.841507,1.04426,0.10153,0.659623,0.166485,1.60455,1.9896,1.05011,-1.31986,2.07625,-0.243192,1.58175,-3.13665,2.46521,2.06065,2.52474,2.723,2.09805,1.54966,1.50782,1.93358,2.899,-0.609939,2.329,2.86563,-0.0580029,2.38904,2.40885,1.61021,2.35972,1.5932,1.73616,1.33279,1.53431,1.44579,2.2789,1.96211,2.48315,1.87082,3.60833,1.82883,-0.401726,0.13068,1.24479,-0.453227,1.86344,5889.42,5955.05,6153.58,6331.3,6469.48,6650.74,6821.09,6834.06,7221.68,8037.76,9048.45,9997.46,10439.9,10760.8,11482.8,12344.9,12445.5,13247.4,14540.7,16177.3,18434.7,20578.9,21974,22544.3,23287.5,24384.6,25588.9,27185,28400,29880.5,31127,32056.7,32381.1,33061.2,33160.8,33175.2,32548.5,32057.1,31412.8,31361.8,31315.6,32681.2,34400.1,36401,0.0425282,37022.3,36565.2,35281.8,33381.1,31360.3,29611.4,28320.7,27440.3,26800.3,26250.6,25672.9,24953.5,24084.7,23160.9,22279.5,8790.84,8803.57,8351.22,7714.58,7099.61,6618.74,6343.98,6220.97,6120.8,6028.19,5959.58,5803.03,5554.2,5306.19,5084.77,11.0982,8.86871,1.01411,15.2366,5.64043,0.667223,6.99097,3.25966,5.59953,4.79623,102638
