"sigr","q_srv1","q_srv2","F40","natmort","spawn_biom_proj","ABC","obj_fun","tot_biom_1977","tot_biom_1978","tot_biom_1979","tot_biom_1980","tot_biom_1981","tot_biom_1982","tot_biom_1983","tot_biom_1984","tot_biom_1985","tot_biom_1986","tot_biom_1987","tot_biom_1988","tot_biom_1989","tot_biom_1990","tot_biom_1991","tot_biom_1992","tot_biom_1993","tot_biom_1994","tot_biom_1995","tot_biom_1996","tot_biom_1997","tot_biom_1998","tot_biom_1999","tot_biom_2000","tot_biom_2001","tot_biom_2002","tot_biom_2003","tot_biom_2004","tot_biom_2005","tot_biom_2006","tot_biom_2007","tot_biom_2008","tot_biom_2009","tot_biom_2010","tot_biom_2011","tot_biom_2012","tot_biom_2013","tot_biom_2014","tot_biom_2015","tot_biom_2016","tot_biom_2017","tot_biom_2018","tot_biom_2019","tot_biom_2020","tot_biom_2021","log_rec_dev_1954","log_rec_dev_1955","log_rec_dev_1956","log_rec_dev_1957","log_rec_dev_1958","log_rec_dev_1959","log_rec_dev_1960","log_rec_dev_1961","log_rec_dev_1962","log_rec_dev_1963","log_rec_dev_1964","log_rec_dev_1965","log_rec_dev_1966","log_rec_dev_1967","log_rec_dev_1968","log_rec_dev_1969","log_rec_dev_1970","log_rec_dev_1971","log_rec_dev_1972","log_rec_dev_1973","log_rec_dev_1974","log_rec_dev_1975","log_rec_dev_1976","log_rec_dev_1977","log_rec_dev_1978","log_rec_dev_1979","log_rec_dev_1980","log_rec_dev_1981","log_rec_dev_1982","log_rec_dev_1983","log_rec_dev_1984","log_rec_dev_1985","log_rec_dev_1986","log_rec_dev_1987","log_rec_dev_1988","log_rec_dev_1989","log_rec_dev_1990","log_rec_dev_1991","log_rec_dev_1992","log_rec_dev_1993","log_rec_dev_1994","log_rec_dev_1995","log_rec_dev_1996","log_rec_dev_1997","log_rec_dev_1998","log_rec_dev_1999","log_rec_dev_2000","log_rec_dev_2001","log_rec_dev_2002","log_rec_dev_2003","log_rec_dev_2004","log_rec_dev_2005","log_rec_dev_2006","log_rec_dev_2007","log_rec_dev_2008","log_rec_dev_2009","log_rec_dev_2010","log_rec_dev_2011","log_rec_dev_2012","log_rec_dev_2013","log_rec_dev_2014","log_rec_dev_2015","log_rec_dev_2016","log_rec_dev_2017","log_rec_dev_2018","log_rec_dev_2019","log_rec_dev_2020","log_rec_dev_2021","spawn_biom_1977","spawn_biom_1978","spawn_biom_1979","spawn_biom_1980","spawn_biom_1981","spawn_biom_1982","spawn_biom_1983","spawn_biom_1984","spawn_biom_1985","spawn_biom_1986","spawn_biom_1987","spawn_biom_1988","spawn_biom_1989","spawn_biom_1990","spawn_biom_1991","spawn_biom_1992","spawn_biom_1993","spawn_biom_1994","spawn_biom_1995","spawn_biom_1996","spawn_biom_1997","spawn_biom_1998","spawn_biom_1999","spawn_biom_2000","spawn_biom_2001","spawn_biom_2002","spawn_biom_2003","spawn_biom_2004","spawn_biom_2005","spawn_biom_2006","spawn_biom_2007","spawn_biom_2008","spawn_biom_2009","spawn_biom_2010","spawn_biom_2011","spawn_biom_2012","spawn_biom_2013","spawn_biom_2014","spawn_biom_2015","spawn_biom_2016","spawn_biom_2017","spawn_biom_2018","spawn_biom_2019","spawn_biom_2020","spawn_biom_2021","log_mean_rec","spawn_biom_proj_2022","spawn_biom_proj_2023","spawn_biom_proj_2024","spawn_biom_proj_2025","spawn_biom_proj_2026","spawn_biom_proj_2027","spawn_biom_proj_2028","spawn_biom_proj_2029","spawn_biom_proj_2030","spawn_biom_proj_2031","spawn_biom_proj_2032","spawn_biom_proj_2033","spawn_biom_proj_2034","spawn_biom_proj_2035","spawn_biom_proj_2036","pred_catch_proj_2022","pred_catch_proj_2023","pred_catch_proj_2024","pred_catch_proj_2025","pred_catch_proj_2026","pred_catch_proj_2027","pred_catch_proj_2028","pred_catch_proj_2029","pred_catch_proj_2030","pred_catch_proj_2031","pred_catch_proj_2032","pred_catch_proj_2033","pred_catch_proj_2034","pred_catch_proj_2035","pred_catch_proj_2036","rec_proj_2022","rec_proj_2023","rec_proj_2024","rec_proj_2025","rec_proj_2026","rec_proj_2027","rec_proj_2028","rec_proj_2029","rec_proj_2030","rec_proj_2031","tot_biom_proj_2021"
1.00246,0.597283,1,0.154432,0.07,43208.9,12875.3,451.804,28193.3,27657.7,26972,27771.1,28250.9,30010.4,31817.2,32977.4,35041.6,37270.1,38879.1,42229.5,44463.5,49341,53405.8,59348,61426.4,63904.3,65732.3,69725.1,72565.4,75318.7,80636.4,81707.5,85631.8,90318.9,93909.3,97477.4,101355,103625,105142,105398,104408,104274,104726,106034,105938,110931,112977,114071,115017,116130,116205,114940,112487,1.30543,-1.11492,-0.290111,-1.54813,0.98653,-0.0433719,-1.10063,-1.07912,-0.189942,-1.37801,-0.645753,-1.0739,-1.30429,-1.27418,0.177928,-1.48241,-0.703042,-2.58232,-1.34891,0.34785,0.694585,-0.34447,0.0989779,-1.24609,0.0506165,-0.549354,1.54611,0.50981,1.77286,0.509115,0.741051,0.822146,0.306775,-1.39888,1.87931,1.28258,2.37575,1.74448,1.87969,-0.113916,1.36957,0.978614,2.22805,0.826523,1.54903,2.6772,-0.419552,2.17746,1.79877,1.7763,1.41341,1.68446,0.866204,0.815269,1.26773,1.28292,1.40249,1.95705,1.86899,1.7505,2.82128,-0.133371,-0.253689,1.52919,1.34531,1.00337,-1.27039,-1.74926,11444.3,10958.8,10560.6,10289.7,10096.2,9745,9725.07,9419.26,9707.63,10531.7,11672.9,12994.9,13997.3,14817,15221,16058.5,15993.5,16346.3,17303,18912.3,21036.8,22942.5,24143.7,24504,25080.3,26311.5,27344.6,29002.6,31101.2,33261.8,35460.1,37079.7,38044,39087.2,39538.7,39817.5,39017.8,38417.3,38075.6,38033.7,38254.5,39361.1,40803.8,42487.4,43897.4,0.594255,43208.9,40304.5,37206.5,34057.9,30926.7,27961.1,25395.3,23433.8,22076.4,21132.9,20333.8,19563.6,18908.6,18665.3,19112.7,12875.3,11853.8,10897.4,9988.97,9021.91,8019.05,7131.18,6521.9,6247.68,6141.77,5974.14,5704.52,5370.74,5096.72,5039.01,1.91106,5.10794,13.8604,3.77869,6.97479,2.46122,2.23695,5.50081,1.48026,20.078,108666
1.00246,0.654195,1,0.206435,0.07,39105.5,15078.3,441.133,26360.1,26130.6,25701.2,26477.3,26476.1,27744.8,28409.4,30388.4,32356.6,34974.4,36902.9,39927.2,41840.4,46559.2,51256.6,57061.6,58891,61077.1,63257.1,67023.5,69387.7,72099.5,76719.7,76947.7,81436.9,85911.5,88666.6,92422,96061.5,98791.4,100020,100283,99199,99364.7,100186,101050,100171,103358,104205,104204,105257,105998,104776,102959,100914,-0.554,-1.543,-0.38351,-1.36194,-1.17328,-0.175581,-1.22393,-0.911548,0.30189,-0.738694,-1.17064,-1.40764,-1.08897,-0.956662,0.0336111,-0.894032,-1.24975,-0.720664,-1.69721,0.0677249,0.396265,-0.0115846,-1.1986,-0.92641,0.274541,-0.666748,1.28056,-0.334403,1.42923,0.541869,1.39624,0.00115834,0.703158,-1.07149,1.45658,1.09774,2.22814,1.70935,1.59071,0.511723,1.12597,1.10625,2.00165,0.303605,1.61953,2.36377,-0.896159,2.12175,1.81479,1.1985,1.81878,1.26522,0.767711,0.646317,1.15986,0.792357,1.46531,1.99343,1.40594,1.43522,2.4135,-0.103564,-0.708531,1.82591,0.800972,-0.653644,-0.569871,0.388069,10714.3,10385.3,10124,9936.33,9679.68,9381.5,8957.77,8748.76,9042.95,9791.47,10818.4,12031.6,12918.3,13845,14679.4,15790.8,15632.4,15914.9,16860.3,18392.1,20388.9,22140.1,23367.5,23539.9,24458.9,25533.7,26447.3,27733.9,29640.9,31788.4,33705.6,35230.8,36298.2,37433,37861.5,38100,37094.5,36453.8,36014.7,35940.9,36154.9,37200.4,38125.5,39180.3,40077.7,0.708329,39105.5,35056.2,31346.1,27818.7,24579.2,21852.7,19807.3,18423.9,17460.6,16617.2,15766.7,14960.9,14219.9,13573.3,13154.1,15078.3,13506.2,12112.3,10686.4,9278.01,8091.04,7273.66,6889.4,6726.99,6450.08,6072.24,5750.13,5460.47,5080.43,4648.19,2.47873,13.0099,7.35906,2.27981,4.06789,7.11763,2.7997,4.72512,1.14889,6.13173,97639.9
1.00246,0.6417,1,0.227278,0.07,39323.2,17052.4,432.329,25891.5,25558.7,25029.8,25262.9,25075.3,27001.9,28317.2,29921,31647.1,34180.4,35970.4,39371.9,41971.1,46468.5,51092.7,57299.3,59210.4,61930.9,63825.2,68106.1,70528.1,73705.4,78429.1,78993.4,82907.7,87664.3,90418.5,93945.7,97342.4,99972.5,101334,101028,99761.2,99436.3,100326,101951,102578,105637,107173,108280,107993,107775,105757,103313,100790,-1.38737,-0.350592,-0.639075,-0.892959,-0.456161,-1.06344,-0.162018,-0.781721,0.111494,-1.79705,-2.22657,-0.168649,-0.62719,-0.609471,-0.818969,-0.994025,-0.911466,0.147228,-1.35853,-0.669697,0.431071,0.507708,-1.37841,-1.49309,-0.194485,-0.507858,0.946788,-0.151163,1.83677,0.476986,1.1479,-0.0791135,0.837818,-1.29552,1.74113,1.36822,2.14868,1.80677,1.88148,-0.554422,1.36648,0.892682,2.28146,-0.0143659,1.6243,2.46232,-0.549463,2.14612,1.86774,1.38364,1.71347,1.4982,0.935195,0.814256,0.949933,0.992583,1.52548,2.03898,1.82118,1.80239,2.36021,0.570695,0.112232,0.538818,0.747797,-1.05877,-0.253762,0.737947,10259.9,10005.1,9750.39,9572.68,9369.5,9187.31,9010.26,8673.85,8763.04,9310.84,10160,11279.6,12232.3,13124.6,13860.5,14884.5,14861.2,15295.4,16196.6,17627.2,19545.3,21491.2,22783.5,23170.2,23923.9,25179.6,26082,27434.8,29162.7,31187.5,33074.5,34427.1,35396.6,36353.4,36922.5,37325.5,36711.2,36012.5,35611.1,35748.7,36044.7,37141.3,38316.9,39631.5,40648,0.64568,39323.2,34465.7,29878.1,25701.7,22045,18995.1,16614.1,14881.7,13843.3,13557,14077.9,15404.1,17226.6,18826.7,19548,17052.4,14761.2,12648.3,10781.5,9166.12,7852.9,6828.31,6060.61,5574.87,5391.58,5580.12,6376.08,7776.66,8926.34,9091.98,1.71119,3.2193,4.82345,6.39243,3.09651,13.9431,40.2692,4.91445,2.49654,4.05455,96686.8
1.00246,0.596459,1,0.248872,0.07,44316.9,20814.1,440.581,27038,27102.7,27364,27754.6,28190.5,29774.4,31193.6,32566,33925.8,36457.2,38078.1,41230.6,43234.8,48125.2,53083,59468.6,61543.7,64314.1,66757,71474.5,74447.3,78118.9,83842.1,84744.9,88333,93664.1,96746.2,100503,104005,106964,108418,108566,107133,107221,109438,111620,112936,117985,120124,121617,121510,120482,117853,114751,111140,-1.44761,-0.380998,-0.3845,0.0030469,-0.182662,-0.670906,-0.0713325,-0.956862,-0.64784,-2.48116,-2.31793,-0.477982,-1.49647,-1.68718,-0.687559,-0.49727,-0.496335,-0.416581,-0.176281,0.148411,-0.500371,0.882029,0.375352,-2.89216,0.261097,0.258235,0.39477,0.46727,1.65575,0.477866,1.02589,-0.561866,1.11358,-1.43914,1.67522,1.33404,2.29327,1.85837,1.88198,-0.923529,1.3212,1.17748,2.31176,0.254075,1.70659,2.57056,0.102368,1.89966,2.03234,1.37537,1.83865,1.47248,1.25396,0.522951,1.20054,1.09725,1.58116,2.33319,1.80521,1.77345,2.5797,-0.106548,-0.0858625,0.319429,-0.0470061,-0.992727,-0.473898,0.297933,10103.6,9855.06,9765.43,9774.25,9831.99,9777.12,9904.9,9789.44,10018.9,10630.5,11444,12462.1,13094,13820.4,14414.8,15284.1,15182.1,15569.8,16574.3,18153.9,20339.1,22515.4,24035.7,24371.1,25149.3,26574.3,27733.1,29243.4,31193.4,33376.9,35454.8,36957.6,37823.5,38959.1,39725.3,40233.9,39840.7,39540.3,39372,39757.9,40425.9,41765,43248.8,44866.5,46016.7,0.657826,44316.9,38095.5,32279.4,27128.9,22824.6,19516.7,17225.7,15941.1,15592.5,16057.4,17174.5,18686.4,19985.7,20342.1,19620.1,20814.1,17650.3,14738.6,12226.7,10152.8,8570.01,7508.8,6936.71,6832.52,7113.88,7740.79,8905.44,10059.1,10214.5,9488.81,6.41868,2.50575,15.393,7.08529,1.92665,47.8435,4.85953,3.45016,1.60582,1.50744,106994
1.00246,0.544167,1,0.192144,0.07,52794.9,19843.6,450.54,30394.7,29846.3,29746.3,29882.6,29787.1,30866.8,32403.4,34906.6,36916.7,39679.4,41792.9,44628.4,47108,52419.3,57820.6,64165.6,66183.3,69213,71438.4,76155.2,79118,82611,89030.9,90424,94428.4,99895,102691,107240,110814,114060,115777,116216,116174,116089,118369,121223,123711,131829,136347,139919,141028,141156,139417,137850,139951,-0.644231,-0.664199,-1.04014,-0.459574,-0.446305,-0.853028,-1.58001,0.0465065,-0.769155,-3.08085,-2.76628,-0.733358,-1.84754,-2.71948,-1.29366,-1.5248,0.0463699,-0.343762,-0.677459,-1.23703,-0.220963,-1.03868,-0.0856506,-2.61212,0.35154,-0.0175608,0.262287,0.038826,1.72621,-0.888449,1.16806,-0.469176,0.437899,-0.667411,1.04649,1.14261,2.10067,1.52117,1.67972,-0.997532,1.00271,0.742075,2.00331,0.0761219,1.35478,2.31609,-0.718723,1.591,1.83965,1.11658,1.71921,1.08162,0.785922,0.642686,0.763993,1.13766,1.17423,2.16029,1.65455,1.63854,2.58188,0.147685,0.356481,0.2588,-0.160234,0.272937,0.713103,2.25478,12520.6,12046.1,11789.4,11509.5,11105.1,10078.4,9969.79,9826.22,10046.5,10786.3,11836.2,13143,14309.2,15371.9,16367.9,17172.4,16930.9,17280.1,18144.5,19746.3,22040.2,24343.8,26189.4,26872.5,27885.9,29225.1,30137.4,31678.6,33552.8,35874.1,37959.9,39700.7,41136.5,42378.9,43037.8,43614.1,43391.5,43394.7,43615.5,44321.7,45216.1,47097.7,49140.2,51644.6,53857.6,0.978092,52794.9,48153.2,43147.4,38759.9,35458.3,33415.3,32456,32122.8,32064.4,31989.7,31680,31162.1,30684.1,30519.5,30701.6,19843.6,17612.2,15435.7,13605.9,12358.7,11829.5,11774.9,11830.8,11956.4,12032.8,11852.2,11457,11121.3,11066.4,11356.2,10.7777,12.1588,21.919,11.8982,11.236,2.44414,17.5237,5.33466,26.0874,23.8532,140215
1.00246,0.562819,1,0.132559,0.07,54757.3,14321.3,456.922,31846.3,31300.4,31141.2,31849.4,33260.9,31864.4,32826.2,34442.4,36669.8,39053.6,41260.3,44255.3,47029.3,52598.9,58452.2,64584.8,66791.6,69743.9,72278.6,76747,79683.4,82350.3,87899.8,89218,93203.3,98579.1,101716,106316,110116,113611,115651,116472,116327,116633,118845,122991,124975,132930,137698,141737,143414,144706,143697,141685,147374,-0.41642,-1.52672,-0.142944,-0.734843,-0.839378,-1.98673,-1.90734,0.382251,-0.761057,-3.16732,-1.66625,-0.838837,-1.81088,-2.2965,-1.35431,-2.02836,0.158263,-0.288478,-0.865413,-1.81142,0.248413,-0.902217,0.0282911,-2.50111,-0.151706,0.0745727,0.909493,1.02243,0.721055,-0.776159,1.0537,0.559516,-0.203199,0.188499,1.09287,1.2113,2.0199,1.69445,1.50306,-0.553595,0.902133,0.658681,1.93963,0.313128,1.06185,2.24555,-1.25489,1.75297,1.8536,1.19539,1.48963,1.27078,0.85458,0.548345,0.9414,1.01488,1.36097,2.07819,1.99139,1.18652,2.5397,0.475589,0.730282,0.595782,0.46963,0.320645,0.127379,2.75258,12999.7,12627.5,12384,12153,11948.5,10354.2,10189.2,9977.11,10351.4,11271,12386.3,13659.8,14636.4,15605.6,16428.1,17225.5,17178.6,17775.7,19054.6,20797.9,23087.1,25200.8,26845.7,27678.4,28628.8,29859.4,30703.4,32281.3,33967.2,36153.8,38268.7,40026.1,41410.5,42600.8,43225.3,43854.8,43654.1,43851.2,44402.5,45463.4,46659.4,48885.3,51011.9,53189.6,55269.7,0.994759,54757.3,52186.3,49021.3,46161.5,43963.8,42493.8,41402.5,40161.7,38554.9,36645.1,34578.9,32581.9,30816.9,29503.4,28863.1,14321.3,13330.4,12252.8,11282.8,10628.3,10488.5,10588.7,10391.6,9914.5,9346.39,8754.31,8160.66,7605.13,7142.46,6883.03,2.20701,7.27399,6.29012,7.29745,3.77601,5.51645,4.22766,2.07055,12.297,12.0681,148484
1.00246,0.639938,1,0.111609,0.07,52694,11607.2,443.544,29290.7,28391.5,28020.5,28229.5,29838.2,30095.3,31990.5,33712,35991.8,38588.3,40803.2,44185.8,46544.6,51622.3,56416.1,61854.6,63516.2,66452.3,68885.7,73627,76749.4,79565.8,83953.6,84730.4,87805.7,92082.4,95026.8,98776.8,102153,104824,105867,106455,105613,105940,109065,113654,116558,123947,128082,134098,138420,141237,141406,140524,140430,-0.322735,-0.797617,-1.28073,-1.23055,-0.152653,-1.0169,-2.08164,0.0497726,-1.30729,-3.42142,-1.49641,-0.267788,-0.696552,-1.89686,-2.23407,-2.08252,-0.0651787,-0.428393,-1.427,-1.14366,-0.3709,-0.627871,-0.463454,-2.19565,-0.613381,0.278688,0.754964,1.42241,0.190842,0.47663,1.06114,0.588727,-0.136993,-0.261419,1.3056,1.11247,2.03664,1.36421,1.69602,-0.871477,1.19165,0.393025,2.02818,0.50267,1.08239,2.03936,-0.833904,1.65445,1.86852,1.20297,1.32953,1.26603,0.556072,-0.0141209,1.3007,0.551859,1.64953,2.22914,1.92298,1.41015,2.39917,0.0572163,1.85877,1.46095,0.051426,-0.888998,-0.395731,1.39926,12383.2,11921.6,11524.1,11093.7,10618.6,9778.74,9657.02,9252.18,9441.86,10311.9,11489.5,12892.9,13876.7,14813.6,15706.5,16315.9,16179.1,16616,17792,19385.1,21452.8,23402.8,24876.6,25640.1,26567.4,27598.7,28561,29995.8,31503.1,33328,35029,36351.7,37441.3,38248.9,38746,39301.5,39018.6,39103.2,39522.3,40660.7,42172.9,44633.9,47087.4,49729.4,52232.5,0.955896,52694,51484.5,49532.6,47249.1,45038.2,43301.9,42159.3,41321.2,40301.1,38924.8,37337.6,35803.3,34616.4,33939.7,33728.5,11607.2,11291.3,10780.3,10089.4,9391.2,8945.43,8896.1,8997.36,8857.46,8466.77,7983.92,7522.39,7182.08,7050.19,7119.1,36.3639,1.67136,5.84641,5.0999,3.25505,6.32751,2.84968,20.0847,7.10056,16.2392,145103
1.00246,0.76904,1,0.156453,0.07,43076.4,13039.1,444.327,25719,24813.3,24764.1,25086.9,25684.8,26381,28218,29542.8,31352.9,33507.6,35623.1,38770.3,40844.7,44868.8,49462.4,54295.8,56433.6,59009.7,61209.7,65649.4,68774.8,71455.5,75533.2,76037.9,78704.5,82657.5,85888.9,89179.7,92480.4,94878.9,95783.3,96281.5,95202.9,95511.6,97435.8,100586,101592,106558,109791,113252,116268,117782,116830,116181,115128,-0.175517,-1.68124,-0.738585,-1.72713,-0.770862,-0.496124,-1.57037,-1.06757,-0.848105,-2.81047,-1.30323,0.483943,-0.811622,-1.8109,-1.94931,-1.7778,-0.120853,-0.371021,-1.64815,-2.38756,-0.584183,-0.334597,0.147129,-2.06848,-0.759611,0.321663,0.902898,1.02596,0.854612,0.74647,0.598163,0.681992,0.0765501,0.204353,1.44172,0.959379,2.04377,1.52775,1.71588,-0.0872498,1.1565,0.651392,2.06094,0.903261,1.14824,2.04913,-0.467458,1.86331,1.90214,1.44164,1.30195,1.4254,0.304079,0.11093,1.48898,0.151125,1.71106,2.09356,1.86557,1.2712,2.42318,0.60731,1.50367,1.60054,-0.899665,-0.454142,0.435767,1.04856,10844.8,10337.7,10054.4,9627.87,9074.16,8477.73,8397.21,8167.16,8294.84,9005.43,10033.4,11210.5,12077.9,12699.5,13505.2,13987.5,14021.4,14386.1,15373,16878.2,18753.9,20530.8,21944.2,22520.2,23118.1,24040.4,25013,26280.7,27682.7,29427,31046.4,32279.8,33388.7,34310.5,34839.1,35307.5,34728.2,34325.1,34477.7,34984.2,35886.2,37643.3,39167.1,41225.5,43005.4,0.79793,43076.4,40576.9,37824.5,34835.5,31899.8,29305.9,27225.3,25638.8,24388,23286.2,22243,21298.9,20500.5,19894.6,19506.1,13039.1,12306.4,11411.6,10352,9304.61,8451.15,7844.14,7471.49,7231.31,6938.3,6593.16,6270.91,6018.42,5837.25,5647.98,4.00484,13.8311,4.87593,3.81487,6.98611,2.07152,10.2895,4.36017,2.45163,8.21349,112766
1.00246,0.821792,1,0.122755,0.07,37878.8,9157.78,449.415,23426.1,22180.2,22104.5,22480.1,22573.1,23540.4,24209.7,25507.6,27732.5,30109.4,32254.1,36007.5,37790.4,40905.8,45380.3,50314,52006.9,54159.5,56285.8,60663.9,63318.5,65286,69173.3,69387.7,71000.9,74199.3,76709.9,79940.9,82256.3,84739.2,86268.7,86591.7,85700.3,86228.1,87475.5,91512.1,93237.8,97363.4,99710.3,102695,103830,104104,103371,103084,102795,-0.3082,-1.27294,-0.0471874,-1.05672,-0.965843,-1.27355,-0.810757,-0.650377,-0.150444,-1.97246,-0.853858,-1.32829,-1.03732,-1.55305,-1.7895,-1.71182,-0.483196,-0.147416,-2.61757,-2.19829,-0.477862,-1.14889,-0.530525,-1.01895,-0.334721,0.411513,0.626279,0.980721,0.902065,-0.330245,0.664393,1.20962,0.407793,-0.160989,1.66143,0.489863,1.92609,1.59182,1.71794,-0.486553,1.05664,0.833516,2.07278,0.647992,1.04921,2.04979,-0.438596,1.65425,1.87557,1.33217,1.50249,1.15495,0.772418,0.686002,1.17391,0.274248,1.55492,1.92103,2.25192,1.31853,2.29044,0.069288,1.2069,0.669609,0.0587603,0.501075,0.999052,1.41632,10153.5,9456.91,9126.62,8820.76,8077.23,7615.54,7282.86,7196.23,7394.75,8044.95,8943.05,9986.64,10609.5,10920.3,11755.3,12535,12728.9,13233.2,14247.4,15663.6,17237.3,18590.5,19859.8,20293.3,20701.3,21473.5,22307.2,23460.7,24526.9,26069.8,27550.1,28547.8,29417.8,30373.9,30863.6,31414.1,31136.4,30672.7,30673.1,31322.6,32142.9,33611.7,35235.6,37126.5,38549.5,0.762474,37878.8,36486.7,34602.3,32625.5,30907.2,29522.5,28637.5,28452.4,29121.9,30865.9,33653.5,36998,40215.4,42884.2,44833.8,9157.78,8696.04,8124.37,7535.08,7026.35,6655.55,6395.36,6184.69,6090.75,6338.38,7178.05,8447.93,9430.58,10090.4,10670.9,6.10827,1.74336,11.4205,1.69929,66.0226,4.92827,5.31711,42.5244,6.02377,7.53265,101071
1.00246,0.670657,1,0.119447,0.07,42552.1,9815.48,445.644,24364.7,23108.2,23348.8,23488.1,24214.8,25728.1,27672.3,29433.2,31646.5,34199.7,36243,39697.1,41536.5,45452.2,50525.1,55034.1,56792.2,58880.5,60927.3,65428.4,68448.7,71352.5,76143.9,76783.9,80065.7,84552.8,87568.1,91554.2,94676.9,97623.9,99584.5,100339,99587.5,99766.7,101731,104748,106156,109835,111110,113094,114147,113607,112109,111764,110657,-0.168124,-1.20639,0.29987,-0.687161,-0.420135,-0.915189,-1.56098,-0.659628,-0.750915,-1.4648,-1.31397,-0.971666,-1.19606,-1.34935,-1.41573,-1.25279,-1.43489,-0.352919,-2.55274,-1.65984,-0.243281,-0.450273,-0.042969,-0.918631,-1.00204,0.786074,0.0114764,1.30956,0.680395,1.16905,0.325005,0.71675,0.599173,-0.563618,1.55796,0.868165,1.89046,1.89333,1.52578,0.115663,0.98954,0.817709,2.13582,0.651297,1.39848,2.20152,-0.625272,2.05232,1.82444,1.31289,1.54155,1.22816,0.913482,0.647123,1.1744,0.345161,1.68264,1.98257,2.07076,1.63606,2.11844,-0.626506,1.09439,1.15259,-0.699194,0.377542,1.33972,1.36329,10416.7,9673.35,9316.89,9013.85,8442.47,8343.51,8171.09,8207.82,8551.42,9338.8,10427.9,11704.4,12539.4,13421.1,14287.2,14844.4,14785.2,15128.9,16118.3,17630.1,19544.8,21251.1,22631.8,23032,23500.5,24602.1,25588.8,27157.8,28816.9,30910.7,33044,34688.3,35995.3,36926,37716.4,38041.2,37387,36910.5,36641.8,37156.3,38046.7,39462.2,40940.3,42632.1,43487.8,0.775132,42552.1,40375.4,37972.5,35640.5,33573.1,31838.4,30339.6,28906,27474.7,26118.3,24968.3,24121.7,23553,23131.6,22737,9815.48,9220.06,8579.55,7937.1,7416.06,7077.82,6837.82,6567.48,6212.1,5826.78,5492.47,5292.28,5232.93,5201.45,5112.23,8.63696,2.82444,4.37835,2.14546,4.67299,7.88702,10.3635,3.21727,5.21695,8.35377,109502
1.00246,0.672689,1,0.117505,0.07,43852.2,9881.01,447.869,28573.1,27847.1,27161.1,26828.8,26443,27672.4,29666.1,31196.1,33430,36243.6,38504.9,42064.5,44157.5,47981.8,53397.2,58234.3,60602.5,63429.2,65412.4,69700.3,72899.2,76059.7,80821.7,81910.1,85729.7,90212.6,93736,97524.3,101422,104367,105926,105770,105006,104323,105662,108841,108747,112290,113755,115504,116414,116230,114691,115901,117469,0.0902146,-0.92083,0.0182977,-0.542814,0.145377,-1.17522,-1.84242,-0.987736,-0.637594,-2.39094,-1.29434,-0.688357,0.0418765,-1.49689,-0.953664,-0.890587,-1.37802,-0.403299,-3.53517,-1.84726,-0.607648,-0.539281,-0.734763,-0.983334,0.0768115,-1.44671,0.269764,0.204949,1.23479,1.23714,0.491171,0.747475,0.609203,-0.611944,1.39869,0.735063,1.79534,1.84712,1.40516,0.253508,1.17949,0.505135,2.06061,0.694378,1.2938,2.11643,-0.229706,1.94542,1.72521,1.40458,1.2554,1.39867,0.531407,0.613956,0.961263,0.407377,1.26886,1.90886,2.06117,1.09892,2.22509,-2.48277,0.786386,1.26473,0.026565,-0.230231,1.98707,1.75892,12678.9,12106.2,11661.5,11179.2,10620.4,10281.5,10009.6,9702.17,9724.08,10250.1,11116.4,12289.4,13237.6,14195,15307,16163.9,16456.4,17025.8,18025.6,19384.2,21300.9,23093.8,24446.1,25050.5,25847.3,27042,28194.4,29841.8,31749.4,33978.2,35995.5,37365.1,38709.9,39583.6,40221.9,40576.8,39570.4,38754.2,38548.4,38970,39592.8,40916.8,42304.4,43747.1,44784.6,0.891898,43852.2,41921,40047.7,38607.7,37911.5,38093.1,39059.9,40559.5,42075,42887,42504.6,41086,39077.7,37008.4,35309.5,9881.01,9312.09,8741.17,8238.44,7973.6,8009.66,8233.96,8705.79,9437.68,9958.49,9872.41,9365.38,8719.4,8065.31,7530.56,6.04818,27.3665,36.9065,3.61019,2.38772,5.39615,2.86679,1.43311,4.19318,15.4621,117358
